,class,stained_cell_count,light_stain_count
10812,class1,4533,2240
10813,class1,2728,5029
10814,class6,1908,4376
10815,class5,2661,6048
10816,class5,2749,370
10817,class3,7492,8765
10818,class6,3037,1327
10819,class1,3508,3028
10820,class2,563,1338
10821,class1,2958,1547
10822,class1,3099,2366
10823,class1,3096,3744
10824,class5,3760,3371
10825,class3,4700,2373
10826,class0,6269,442
10827,class0,4891,2815
10828,class7,745,372
10829,class7,291,177
10830,class6,3309,3198
10831,class6,3481,4300
10832,class0,7101,987
10833,class1,2800,3158
10834,class4,5121,752
10835,class2,199,561
10836,class2,3394,1901
10837,class4,4405,53
10838,class4,4669,3953
10839,class2,822,351
10840,class4,5680,349
10841,class5,178,1293
10842,class4,5806,158
10843,class4,4512,1701
10844,class1,3261,4033
10845,class5,3462,2112
10846,class1,3376,3239
10847,class1,4417,1883
10848,class7,525,2579
10849,class1,2787,3304
10850,class6,1926,3526
10851,class5,3307,3793
10852,class7,578,1160
10853,class6,3705,6307
10854,class3,5158,8162
10855,class5,7996,7935
10856,class2,149,1311
10857,class3,4193,936
10858,class0,5307,2349
10859,class5,2300,9157
10860,class4,97,2
10861,class6,2247,3708
10862,class1,2939,5513
10863,class1,3044,1736
10864,class4,5597,459
10865,class1,2235,12131
10866,class6,2293,510
10867,class3,3026,1789
10868,class7,0,96
10869,class1,2717,2518
10870,class7,761,375
10871,class3,2868,6875
10872,class7,151,361
10873,class3,4181,3949
10874,class5,4691,1005
10875,class2,4500,502
10876,class6,1720,2011
10877,class7,145,431
10878,class7,18,102
10879,class1,3445,2678
10880,class2,1910,369
10881,class7,535,224
10882,class1,2735,7629
10883,class5,7736,2628
10884,class3,4967,1339
10885,class0,4770,575
10886,class7,200,47
10887,class7,50,481
10888,class4,4265,48
10889,class4,3361,1669
10890,class1,3424,4645
10891,class0,6515,1291
10892,class7,54,175
10893,class5,4300,395
10894,class6,4352,16161
10895,class6,1907,6210
10896,class7,0,46
10897,class4,5198,29
10898,class1,4279,5456
10899,class5,4893,819
10900,class2,355,15
10901,class7,705,24
10902,class6,2890,325
10903,class2,328,210
10904,class1,3151,1532
10905,class1,2064,8751
10906,class7,0,88
10907,class0,634,2
10908,class7,0,221
10909,class1,2046,3110
10910,class1,2069,5238
10911,class1,2681,8194
10912,class1,2353,1928
10913,class3,4090,6933
10914,class3,3725,1730
10915,class3,1954,8492
10916,class2,2757,575
10917,class3,5163,890
10918,class7,38,434
10919,class7,10,883
10920,class6,2886,1277
10921,class3,4706,5560
10922,class7,0,201
10923,class0,7002,4201
10924,class6,3189,2072
10925,class2,206,2015
10926,class4,4372,177
10927,class0,3101,2338
10928,class3,2920,4583
10929,class4,6079,143
10930,class5,5513,500
10931,class7,494,503
10932,class7,346,460
10933,class6,1971,772
10934,class5,5405,831
10935,class5,2493,1217
10936,class1,4100,3613
10937,class3,4179,665
10938,class6,3999,538
10939,class4,3639,6143
10940,class0,4381,6070
10941,class6,3267,4984
10942,class6,3967,291
10943,class0,4147,868
10944,class1,3191,2646
10945,class6,2879,1290
10946,class1,2684,7539
10947,class1,2505,6423
10948,class4,5908,257
10949,class3,6110,2121
10950,class4,2232,693
10951,class7,411,298
10952,class1,4302,5251
10953,class3,8338,4641
10954,class3,4097,2738
10955,class7,3,155
10956,class1,2184,8874
10957,class6,3653,1523
10958,class2,185,296
10959,class5,5193,905
10960,class1,4108,5412
10961,class2,367,192
10962,class1,3444,5474
10963,class7,126,42
10964,class5,1072,773
10965,class1,2729,7977
10966,class6,2553,4042
10967,class1,4811,1598
10968,class2,3146,271
10969,class1,2060,7907
10970,class1,2903,5117
10971,class1,2958,6324
10972,class3,4961,4260
10973,class2,300,475
10974,class3,0,0
10975,class5,2520,3926
10976,class3,3746,371
10977,class0,7333,1853
10978,class1,2498,2577
10979,class5,5836,1969
10980,class3,5020,1858
10981,class1,3132,3538
10982,class4,4071,608
10983,class1,4070,7680
10984,class3,4202,3855
10985,class4,2446,161
10986,class2,134,483
10987,class1,3164,3834
10988,class3,2955,2065
10989,class7,7,53
10990,class7,4,103
10991,class3,5563,608
10992,class4,3547,23
10993,class1,4855,1837
10994,class7,953,18
10995,class5,8421,2710
10996,class1,2098,3290
10997,class6,2586,587
10998,class5,1104,712
10999,class7,155,230
11000,class6,2731,421
11001,class1,4424,4008
11002,class4,2447,594
11003,class1,3624,3018
11004,class1,3722,3885
11005,class0,5343,1797
11006,class3,5319,3065
11007,class2,3670,258
11008,class5,3478,2990
11009,class6,3446,7558
11010,class3,3539,10910
11011,class0,421,46
11012,class0,5520,1533
11013,class7,227,63
11014,class1,3392,5067
11015,class1,3942,2767
11016,class1,514,3566
11017,class0,4780,363
11018,class3,7583,1833
11019,class5,5308,2910
11020,class7,4,368
11021,class0,7647,483
11022,class1,4379,2928
11023,class4,4445,361
11024,class4,6729,201
11025,class6,2504,581
11026,class0,6466,779
11027,class7,8,132
11028,class3,4818,7735
11029,class5,7538,2475
11030,class0,4363,927
11031,class5,4103,461
11032,class3,259,2
11033,class5,3672,964
11034,class6,1704,628
11035,class3,5432,6571
11036,class7,111,349
11037,class3,5180,3916
11038,class4,5423,2315
11039,class2,407,5248
11040,class6,2875,2192
11041,class3,4980,2719
11042,class0,5522,8309
11043,class1,1764,2294
11044,class5,422,1439
11045,class1,3105,1431
11046,class1,3036,6062
11047,class3,4923,8888
11048,class3,3570,5946
11049,class7,50,179
11050,class6,1639,4499
11051,class6,1407,6853
11052,class3,6349,889
11053,class2,462,640
11054,class1,3814,2796
11055,class5,2145,2247
11056,class6,3156,2188
11057,class7,1363,234
11058,class6,254,1350
11059,class7,39,359
11060,class2,474,1466
11061,class1,3634,2419
11062,class6,4470,3529
11063,class7,0,365
11064,class0,6497,2960
11065,class6,1472,756
11066,class3,8394,1119
11067,class0,4754,1006
11068,class1,4424,3351
11069,class1,2524,6609
11070,class3,4877,5118
11071,class6,3048,3263
11072,class1,5767,9252
11073,class7,55,519
11074,class1,2927,6152
11075,class0,3810,277
11076,class1,3258,3794
11077,class6,2863,316
11078,class6,2659,1476
11079,class3,3607,5745
11080,class2,625,466
11081,class4,254,0
11082,class6,3009,2162
11083,class5,6601,427
11084,class5,2604,3373
11085,class3,4861,5226
11086,class1,4054,3900
11087,class2,291,14
11088,class3,3308,1675
11089,class6,2700,332
11090,class2,571,195
11091,class7,106,329
11092,class7,101,178
11093,class3,1188,2641
11094,class7,179,345
11095,class2,149,34
11096,class6,4883,7495
11097,class2,437,807
11098,class3,3439,4358
11099,class1,2479,5180
11100,class5,2177,2799
11101,class0,6819,1240
11102,class6,2383,815
11103,class7,689,27
11104,class5,4227,488
11105,class7,124,503
11106,class1,2905,5192
11107,class6,1912,1598
11108,class6,1852,3616
11109,class0,867,39
11110,class6,1906,518
11111,class7,770,1246
11112,class5,4498,666
11113,class2,338,606
11114,class3,5794,6382
11115,class3,3659,3305
11116,class1,4611,2304
11117,class2,319,669
11118,class1,3275,4105
11119,class2,1515,448
11120,class1,578,728
11121,class3,5191,1196
11122,class6,2677,400
11123,class6,2880,646
11124,class7,721,141
11125,class3,3075,1358
11126,class2,1806,708
11127,class4,4734,273
11128,class5,5435,171
11129,class4,3353,80
11130,class7,554,66
11131,class5,5847,1032
11132,class4,3920,905
11133,class5,5085,499
11134,class1,3520,4389
11135,class2,1798,721
11136,class7,35,1
11137,class0,4431,1259
11138,class3,4434,1812
11139,class6,2722,1297
11140,class0,6453,1250
11141,class6,1989,252
11142,class7,264,1363
11143,class1,621,16064
11144,class6,3235,831
11145,class7,542,243
11146,class7,105,491
11147,class7,752,1492
11148,class6,3322,10236
11149,class1,3087,3118
11150,class1,4622,1412
11151,class2,325,3905
11152,class6,2962,720
11153,class6,4267,1475
11154,class7,52,187
11155,class7,84,27
11156,class0,4328,4910
11157,class1,2900,4023
11158,class7,531,1562
11159,class3,4007,3520
11160,class2,1259,532
11161,class2,2156,587
11162,class1,2470,4154
11163,class1,3086,3175
11164,class4,1483,209
11165,class3,6946,3078
11166,class6,3247,1200
11167,class1,4597,1692
11168,class6,3408,975
11169,class7,378,37
11170,class5,2447,1673
11171,class7,8,268
11172,class5,217,1370
11173,class5,6207,779
11174,class1,3803,2113
11175,class6,3607,4875
11176,class3,2783,376
11177,class1,1700,4953
11178,class3,6,13
11179,class3,3053,5813
11180,class4,5447,2023
11181,class3,5824,4878
11182,class1,3496,5135
11183,class6,2731,4332
11184,class7,329,395
11185,class2,1316,230
11186,class2,202,2455
11187,class6,153,1
11188,class5,1548,350
11189,class2,941,1063
11190,class1,1507,10140
11191,class3,4169,4502
11192,class6,2615,1127
11193,class4,251,0
11194,class1,3675,2805
11195,class5,7219,2033
11196,class3,3967,9364
11197,class1,3101,2443
11198,class6,213,1
11199,class6,2393,1503
11200,class2,3653,321
11201,class1,4636,4256
11202,class6,420,0
11203,class4,4575,1179
11204,class1,3361,7298
11205,class1,3488,1687
11206,class6,3381,320
11207,class6,3482,7987
11208,class1,5000,8070
11209,class7,33,160
11210,class7,162,453
11211,class3,3617,4330
11212,class6,3104,7947
11213,class2,319,134
11214,class0,5491,1879
11215,class3,4116,5202
11216,class1,3111,2303
11217,class5,1045,503
11218,class4,4438,340
11219,class6,2050,4273
11220,class3,5099,1532
11221,class6,2481,995
11222,class1,3123,3882
11223,class0,4081,1005
11224,class0,7848,1218
11225,class1,2528,5130
11226,class0,4939,946
11227,class3,2464,12708
11228,class3,3546,5984
11229,class1,2634,4804
11230,class7,787,209
11231,class7,582,1849
11232,class1,2569,6151
11233,class0,2830,315
11234,class5,4277,283
11235,class3,4733,3177
11236,class3,1810,6044
11237,class5,4488,478
11238,class6,2523,3200
11239,class4,3298,1219
11240,class3,4526,4464
11241,class1,3557,1895
11242,class3,5595,2457
11243,class2,378,1884
11244,class7,38,637
11245,class3,3377,1672
11246,class3,7364,3011
11247,class7,330,2636
11248,class2,1799,152
11249,class0,3146,1731
11250,class7,64,4129
11251,class4,4541,114
11252,class4,6374,202
11253,class3,3086,917
11254,class4,6888,433
11255,class6,1363,467
11256,class7,257,2990
11257,class0,4954,586
11258,class6,2850,6133
11259,class1,2750,4749
11260,class5,5036,987
11261,class6,4247,2039
11262,class2,754,650
11263,class1,2716,2322
11264,class4,5036,5966
11265,class3,4875,2886
11266,class7,25,1427
11267,class6,3096,1969
11268,class0,5698,1567
11269,class2,658,386
11270,class7,292,49
11271,class1,2989,2821
11272,class1,3254,3492
11273,class3,3996,1694
11274,class6,2053,581
11275,class7,1,250
11276,class6,3852,5437
11277,class5,5443,7005
11278,class5,6671,1198
11279,class7,283,607
11280,class7,1961,588
11281,class6,2565,3229
11282,class1,2791,4227
11283,class3,5787,2249
11284,class6,1919,2738
11285,class6,2839,349
11286,class1,3394,3368
11287,class4,4656,5640
11288,class7,2,424
11289,class7,867,180
11290,class1,2864,5762
11291,class5,5891,1002
11292,class5,1441,386
11293,class6,1764,1989
11294,class2,618,3887
11295,class1,3660,2094
11296,class6,2735,7471
11297,class4,3586,38
11298,class6,2251,459
11299,class6,2617,389
11300,class6,3137,1546
11301,class6,2316,3668
11302,class1,3701,4028
11303,class6,2710,6851
11304,class5,1,0
11305,class3,7159,9269
11306,class3,4194,3416
11307,class5,2041,1302
11308,class3,1637,4850
11309,class0,3226,1943
11310,class6,3188,767
11311,class4,4661,517
11312,class7,30,129
11313,class0,5770,2480
11314,class7,24,154
11315,class6,2384,1985
11316,class4,5293,190
11317,class7,351,66
11318,class1,3321,3941
11319,class1,2366,3945
11320,class3,1901,2261
11321,class6,3168,2404
11322,class6,2080,66
11323,class4,5394,593
11324,class7,85,747
11325,class1,4579,3230
11326,class4,4054,15
11327,class3,0,10
11328,class0,4847,2376
11329,class4,5147,128
11330,class4,3531,99
11331,class3,4112,3116
11332,class3,4845,4619
11333,class7,472,9
11334,class1,2606,4752
11335,class1,3405,5125
11336,class4,3872,95
11337,class2,514,45
11338,class1,3155,3433
11339,class3,3927,9951
11340,class4,4892,4605
11341,class3,4924,3227
11342,class5,896,921
11343,class5,2225,230
11344,class6,2858,217
11345,class2,2181,4395
11346,class1,3095,1644
11347,class7,538,21
11348,class0,2204,4060
11349,class3,4842,732
11350,class6,2365,5048
11351,class6,1863,5488
11352,class5,2063,2244
11353,class0,6109,753
11354,class7,278,1500
11355,class1,2800,2937
11356,class1,2149,5783
11357,class3,4653,4305
11358,class5,5699,3856
11359,class7,5,153
11360,class1,6,556
11361,class1,2919,4268
11362,class3,4125,663
11363,class5,4806,3717
11364,class6,2813,590
11365,class6,4404,4462
11366,class6,2235,1090
11367,class3,4779,1423
11368,class3,6638,8523
11369,class3,4828,3471
11370,class3,4541,896
11371,class1,2706,6703
11372,class2,855,1872
11373,class0,4550,910
11374,class4,5846,421
11375,class3,94,832
11376,class3,4542,7357
11377,class1,2701,10965
11378,class1,4119,1356
11379,class6,3421,1786
11380,class0,6155,779
11381,class6,3353,2070
11382,class3,4327,2030
11383,class1,1210,3081
11384,class5,3053,2011
11385,class1,1846,3485
11386,class3,3435,7391
11387,class3,4256,1854
11388,class6,2819,3461
11389,class7,5,508
11390,class2,5899,2004
11391,class7,946,3167
11392,class1,2342,3429
11393,class3,4104,2222
11394,class1,1817,9594
11395,class0,8048,4981
11396,class5,2760,463
11397,class0,6783,741
11398,class3,4534,1837
11399,class1,2266,9221
11400,class6,1997,534
11401,class1,4222,4996
11402,class3,5225,1651
11403,class1,5099,2202
11404,class5,4617,689
11405,class2,1588,208
11406,class1,3387,6003
11407,class1,4171,1957
11408,class7,435,0
11409,class3,2655,8066
11410,class6,5215,5604
11411,class7,591,608
11412,class1,44,798
11413,class6,2886,1323
11414,class7,0,261
11415,class4,4054,97
11416,class7,2,561
11417,class7,0,427
11418,class3,5288,766
11419,class6,2860,5486
11420,class7,37,385
11421,class7,233,29
11422,class3,3589,2116
11423,class6,3149,3077
11424,class7,1,2743
11425,class3,5591,849
11426,class0,4394,1085
11427,class6,1920,7157
11428,class6,3320,7861
11429,class5,5882,1025
11430,class6,2325,616
11431,class3,3887,5108
11432,class7,4,131
11433,class1,3515,2485
11434,class1,2901,2031
11435,class1,3442,2242
11436,class4,4947,1163
11437,class2,855,3539
11438,class1,2984,5245
11439,class7,245,64
11440,class6,2310,1171
11441,class7,535,2634
11442,class2,887,1504
11443,class0,4544,4289
11444,class7,0,770
11445,class5,4525,1974
11446,class3,5346,678
11447,class0,4135,1190
11448,class7,262,74
11449,class1,1577,3573
11450,class5,3910,2178
11451,class3,3611,1040
11452,class0,7394,971
11453,class0,5904,1211
11454,class6,3308,3752
11455,class7,1077,967
11456,class3,5477,851
11457,class6,3540,8656
11458,class3,5337,1412
11459,class0,3468,3462
11460,class7,83,146
11461,class3,3683,3691
11462,class1,2430,8026
11463,class4,3871,327
11464,class1,3314,3456
11465,class4,2568,2306
11466,class6,4555,6662
11467,class5,3755,118
11468,class6,2316,4907
11469,class1,1616,9000
11470,class2,553,4114
11471,class0,5561,1602
11472,class0,5065,2524
11473,class3,4718,7266
11474,class7,181,396
11475,class1,5783,894
11476,class1,4689,7363
11477,class6,3729,525
11478,class6,2092,1423
11479,class3,3123,3346
11480,class6,2434,596
11481,class2,1951,2462
11482,class1,197,1235
11483,class7,22,1438
11484,class3,5005,574
11485,class1,3479,5128
11486,class6,2695,1599
11487,class6,2735,333
11488,class5,3059,1572
11489,class6,2756,1742
11490,class7,172,33
11491,class3,6710,988
11492,class0,3750,2134
11493,class4,4838,95
11494,class6,2651,670
11495,class1,2064,1845
11496,class3,3506,1612
11497,class3,7704,2340
11498,class7,18,101
11499,class1,2603,2260
11500,class2,405,483
11501,class6,2688,5176
11502,class7,61,66
11503,class2,821,187
11504,class6,1943,4902
11505,class5,5278,847
11506,class6,2338,396
11507,class2,4041,342
11508,class4,3456,330
11509,class1,3484,1945
11510,class3,3834,7382
11511,class5,4366,725
11512,class6,2071,602
11513,class0,4499,698
11514,class4,1545,1731
11515,class0,6694,2341
11516,class6,3590,1377
11517,class6,2437,1000
11518,class5,1635,593
11519,class7,1152,48
11520,class5,5677,5293
11521,class5,3662,1721
11522,class1,208,4115
11523,class1,3440,1273
11524,class1,4375,1813
11525,class5,1450,1170
11526,class7,149,234
11527,class6,331,2
11528,class6,2682,7891
11529,class7,61,67
11530,class6,3360,1304
11531,class1,4849,5005
11532,class6,1575,1274
11533,class0,3262,852
11534,class1,1156,4554
11535,class6,2716,413
11536,class7,337,2295
11537,class4,6077,1450
11538,class3,5426,1316
11539,class1,2435,4260
11540,class5,6938,547
11541,class4,6014,192
11542,class3,6327,6185
11543,class6,2441,264
11544,class6,4115,3330
11545,class6,3007,1101
11546,class1,3108,5025
11547,class4,5963,96
11548,class1,3117,7732
11549,class1,4164,1706
11550,class3,5176,2053
11551,class3,2432,10030
11552,class5,359,1385
11553,class5,5456,327
11554,class4,3581,446
11555,class1,5036,1145
11556,class1,4237,3656
11557,class1,3487,2705
11558,class0,4363,2326
11559,class1,3388,4544
11560,class3,3669,1751
11561,class3,3734,3927
11562,class6,1959,565
11563,class3,1939,1556
11564,class7,1194,837
11565,class4,4303,598
11566,class0,8939,2140
11567,class3,4471,2274
11568,class0,3711,4284
11569,class6,2160,6033
11570,class6,2080,540
11571,class7,203,2775
11572,class7,0,301
11573,class0,2244,2350
11574,class6,3297,3569
11575,class3,6218,960
11576,class1,2279,3920
11577,class2,192,69
11578,class7,136,673
11579,class1,4867,4380
11580,class6,2631,2218
11581,class4,4081,2265
11582,class4,2535,4392
11583,class1,2974,1373
11584,class4,4860,149
11585,class4,3566,713
11586,class2,151,9479
11587,class7,561,3706
11588,class3,7018,3059
11589,class3,5618,3513
11590,class0,7240,6064
11591,class6,1657,4230
11592,class0,4729,1020
11593,class1,4107,2373
11594,class4,1613,38
11595,class3,5310,1330
11596,class1,2921,3972
11597,class2,663,22
11598,class3,4175,1684
11599,class2,1391,6459
11600,class4,5501,163
11601,class7,358,2464
11602,class6,3164,365
11603,class6,3691,437
11604,class3,4516,4056
11605,class1,4420,1006
11606,class1,2541,2644
11607,class0,5060,1845
11608,class6,3974,2210
11609,class4,4284,237
11610,class0,5418,1604
11611,class7,378,2128
11612,class7,57,709
11613,class1,1734,1876
11614,class3,3173,6208
11615,class2,657,629
11616,class7,5,1063
11617,class6,2780,1666
11618,class3,3412,3201
11619,class0,5988,449
11620,class1,4124,7379
11621,class6,3180,267
11622,class3,3287,5064
11623,class5,4902,2287
11624,class3,4863,4004
11625,class0,5339,1029
11626,class1,2971,3256
11627,class6,2902,175
11628,class0,3734,6973
11629,class1,3880,2345
11630,class1,3780,3778
